2023-01-24T07:57:24.240Z,34.72000122,2.63,ml,"18 km E of Naalehu, Hawaii",earthquake
2023-01-24T06:30:01.309Z,38.3,2.9,ml,"56 km ENE of Cordova, Alaska",earthquake
2023-01-24T06:15:57.912Z,43.479,4.7,mb,"100 km SSW of ‘Ohonua, Tonga",earthquake
2023-01-24T05:52:23.253Z,5,2.6,mb_lg,"3 km ENE of Freeport, Kansas",earthquake
2023-01-24T05:35:07.154Z,53.755,4.5,mb,"166 km NW of Tobelo, Indonesia",earthquake
2023-01-24T05:25:27.490Z,31.39999962,2.81,ml,"17 km E of Naalehu, Hawaii",earthquake
2023-01-24T05:21:03.127Z,55.6,3,ml,"23 km SE of Kasilof, Alaska",earthquake
2023-01-24T05:17:25.870Z,2.839999914,2.56,ml,"14 km N of Pāhala, Hawaii",earthquake
2023-01-24T05:14:11.952Z,49.8,4.3,mb,"164 km NW of Tobelo, Indonesia",earthquake
2023-01-24T05:04:39.347Z,48.303,4.5,mb,"170 km NW of Tobelo, Indonesia",earthquake
2023-01-24T04:50:38.400Z,-0.43,2.65,ml,"14 km W of Brookings, Oregon",earthquake
2023-01-24T04:13:59.124Z,35,4.5,mb,"149 km NW of Tobelo, Indonesia",earthquake
2023-01-24T04:05:37.756Z,382.398,4.4,mb,"259 km WNW of Haveluloto, Tonga",earthquake
2023-01-24T04:02:54.571Z,35,4.9,mb,Molucca Sea,earthquake
2023-01-24T03:38:37.033Z,35,4.5,mb,"167 km NW of Tobelo, Indonesia",earthquake
2023-01-24T02:53:31.197Z,35,4.6,mb,"161 km NW of Tobelo, Indonesia",earthquake
2023-01-24T02:30:04.742Z,35,5.4,mb,"167 km NW of Tobelo, Indonesia",earthquake
2023-01-24T02:25:23.600Z,35,4.7,mb,"176 km NW of Tobelo, Indonesia",earthquake
2023-01-24T02:19:41.540Z,6.47,2.65,ml,"9 km W of Brookings, Oregon",earthquake
2023-01-24T02:13:14.944Z,35,5.8,mww,"168 km NW of Tobelo, Indonesia",earthquake
